Year,Month,Start Station,Start Latitude,Start Longitude,End Station,End Latitude,End Longitude,Occurence,Average Duration,Percentage Member,Location
2020,july,Ryde / Charlevoix,45.4757434,-73.5646007,Métro Charlevoix (Centre / Charlevoix),45.4782279,-73.5696512,118,198.5762712,98.30508475,Montreal
2020,july,19e avenue / St-Zotique,45.561594,-73.585643,19e avenue / St-Zotique,45.561594,-73.585643,118,1563.754237,90.6779661,Montreal
2020,july,Métro Vendôme (de Marlowe / de Maisonneuve),45.4739303,-73.6047345,de Maisonneuve / Greene,45.4869706,-73.5892931,117,663.8119658,95.72649573,Montreal
2020,july,Poupart / Ste-Catherine,45.5290021,-73.5461994,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,117,348.7350427,91.45299145,Montreal
2020,july,de Champlain / Ontario,45.5251095,-73.5602058,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,117,326.6495726,86.32478632,Montreal
2020,july,Métro Georges-Vanier (St-Antoine / Canning),45.4891,-73.57656,des Seigneurs / Notre-Dame,45.4877228,-73.5690826,117,241.965812,88.03418803,Montreal
2020,july,Ontario / Viau,45.5594818,-73.535496,Métro Viau (Pierre-de-Coubertin / Viau),45.5617828,-73.5466111,117,373.1880342,93.16239316,Montreal
2020,july,de la Commune / Berri,45.51086,-73.54983,Marché Atwater,45.4802082,-73.5775986,116,1548.87069,53.44827586,Montreal
2020,july,Marquette / du Mont-Royal,45.53229,-73.57544,Gauthier / Papineau,45.5296663,-73.5673365,116,321.6896552,94.82758621,Montreal
2020,july,Marquette / du Mont-Royal,45.53229,-73.57544,Resther / du Mont-Royal,45.5256282,-73.5817748,116,346.8534483,96.55172414,Montreal
2020,july,de Kent / de la Côte-des-Neiges,45.5014493,-73.6330506,de Kent / de la Côte-des-Neiges,45.5014493,-73.6330506,116,1378.491379,63.79310345,Montreal
2020,july,de Brébeuf / du Mont-Royal,45.5294078,-73.5781538,Laurier / de Brébeuf,45.532514,-73.5848111,115,475.5043478,91.30434783,Montreal
2020,july,Marché Atwater,45.4802082,-73.5775986,de la Commune / Berri,45.51086,-73.54983,115,1424.773913,69.56521739,Montreal
2020,july,Marché Atwater,45.4802082,-73.5775986,Marché Atwater,45.4802082,-73.5775986,115,1557.052174,59.13043478,Montreal
2020,july,Jogues / Allard,45.4500203,-73.6003062,Jogues / Allard,45.4500203,-73.6003062,114,1308.210526,85.0877193,Montreal
