Year,Month,Start Station,Start Latitude,Start Longitude,End Station,End Latitude,End Longitude,Occurence,Average Duration,Percentage Member,Location
2020,november,de la Commune / St-Sulpice,45.5042425,-73.5534695,de la Commune / Place Jacques-Cartier,45.5076101,-73.551836,26,1719.769231,30.76923077,Montreal
2020,november,Mackay / René-Lévesque,45.494435,-73.5740983,Stanley / Sherbrooke,45.5010411,-73.5771775,26,326.4615385,96.15384615,Montreal
2020,november,des Bassins / du Séminaire,45.4905646,-73.5603333,Marché Atwater,45.4802082,-73.5775986,26,818.3846154,65.38461538,Montreal
2020,november,Poupart / Ste-Catherine,45.5290021,-73.5461994,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,26,310.0384615,100,Montreal
2020,november,Gauthier / Papineau,45.5296663,-73.5673365,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,26,466.1538462,92.30769231,Montreal
2020,november,de Brébeuf / du Mont-Royal,45.5294078,-73.5781538,Laurier / de Brébeuf,45.532514,-73.5848111,26,211.4615385,100,Montreal
2020,november,Boyer / du Mont-Royal,45.5274321,-73.5799167,Garnier / du Mont-Royal,45.53092,-73.57674,26,232.1923077,92.30769231,Montreal
2020,november,Parc Jeanne Mance (monument sir George-Etienne Cartier),45.5148399,-73.5847789,du Mont-Royal / Clark,45.51941,-73.58685,26,861.8846154,92.30769231,Montreal
2020,november,Marché Atwater,45.4802082,-73.5775986,de la Côte St-Paul / St-Ambroise,45.4676657,-73.5939178,26,800.6153846,76.92307692,Montreal
2020,november,Stanley / Sherbrooke,45.5010411,-73.5771775,Mackay / René-Lévesque,45.494435,-73.5740983,26,424.4230769,92.30769231,Montreal
2020,november,Argyle / de Verdun,45.4530158,-73.571915,Bibliothèque de Verdun (Brown / Bannantyne),45.448262,-73.5778561,26,255,100,Montreal
2020,november,des Bassins / Richmond,45.4876991,-73.564893,Marché Atwater,45.4802082,-73.5775986,26,678.7692308,65.38461538,Montreal
2020,november,des Bassins / Richmond,45.4876991,-73.564893,des Bassins / Richmond,45.4876991,-73.564893,26,1941.5,80.76923077,Montreal
2020,november,St-Joseph / 8e avenue Lachine,45.4314714,-73.671205,Léa-Roback / Sir-Georges-Etienne-Cartier,45.4716686,-73.5826439,26,2222.384615,57.69230769,Montreal
2020,november,des Récollets / McGill,45.5008765,-73.5590056,Young / Wellington,45.4928253,-73.5579783,25,479.08,96,Montreal
2020,november,Prince-Arthur / du Parc,45.51059,-73.57547,Clark / Prince-Arthur,45.5133026,-73.5729611,25,202.64,80,Montreal
2020,november,Regina / de Verdun,45.467369,-73.570769,Métro Lasalle (de Rushbrooke / Caisse),45.4706964,-73.5654224,25,215.44,96,Montreal
2020,november,Valois / Ontario,45.5470481,-73.5434461,Métro Joliette  (Joliette / Hochelaga),45.5469072,-73.5515571,25,292.24,88,Montreal
2020,november,Ste-Émilie / Sir-Georges-Etienne-Cartier,45.472668,-73.5853898,Ste-Émilie / Sir-Georges-Etienne-Cartier,45.472668,-73.5853898,25,1470.68,84,Montreal
2020,november,Métro Lasalle (de Rushbrooke / Caisse),45.4706964,-73.5654224,Place du Commerce,45.46714,-73.54259,25,601.64,92,Montreal
2020,november,de Maisonneuve / Greene,45.4869706,-73.5892931,Victoria / de Maisonneuve,45.4774286,-73.6001694,25,423.16,80,Montreal
2020,november,Melville / de Maisonneuve,45.4818402,-73.595379,Métro Vendôme (de Marlowe / de Maisonneuve),45.4739303,-73.6047345,25,444.28,92,Montreal
2020,november,de la Commune / Berri,45.51086,-73.54983,de la Commune / St-Sulpice,45.5042425,-73.5534695,24,999.9583333,75,Montreal
2020,november,de la Commune / Place Jacques-Cartier,45.5076101,-73.551836,de la Commune / St-Sulpice,45.5042425,-73.5534695,24,1321.083333,54.16666667,Montreal
2020,november,de la Commune / Place Jacques-Cartier,45.5076101,-73.551836,Marché Atwater,45.4802082,-73.5775986,24,1543.791667,50,Montreal
2020,november,Métro Peel (de Maisonneuve / Stanley),45.50038,-73.57507,Chomedey / de Maisonneuve,45.4918003,-73.5840064,24,508.75,79.16666667,Montreal
2020,november,des Bassins / du Séminaire,45.4905646,-73.5603333,de la Commune / St-Sulpice,45.5042425,-73.5534695,24,937.9166667,66.66666667,Montreal
2020,november,Chomedey / de Maisonneuve,45.4918003,-73.5840064,Métro Vendôme (de Marlowe / de Maisonneuve),45.4739303,-73.6047345,24,793.375,75,Montreal
2020,november,St-Mathieu / Ste-Catherine,45.4936796,-73.5791463,Métro Atwater (Atwater / Ste-Catherine),45.4894762,-73.5845657,24,605.4166667,91.66666667,Montreal
2020,november,Garnier / du Mont-Royal,45.53092,-73.57674,Resther / du Mont-Royal,45.5256282,-73.5817748,24,287.2083333,100,Montreal
2020,november,Duluth / St-Denis,45.5208869,-73.5757184,Duluth / St-Denis,45.5208869,-73.5757184,24,1138.541667,79.16666667,Montreal
2020,november,Métro Mont-Royal (Rivard / du Mont-Royal),45.524673,-73.58255,de Mentana / Rachel,45.5249632,-73.5755588,24,384.2916667,91.66666667,Montreal
2020,november,Métro Mont-Royal (Rivard / du Mont-Royal),45.524673,-73.58255,Métro Mont-Royal (Rivard / du Mont-Royal),45.524673,-73.58255,24,1095.625,83.33333333,Montreal
2020,november,Métro Atwater (Atwater / Ste-Catherine),45.4894762,-73.5845657,St-Mathieu / Ste-Catherine,45.4936796,-73.5791463,24,352.625,91.66666667,Montreal
2020,november,Métro Atwater (Atwater / Ste-Catherine),45.4894762,-73.5845657,Metcalfe / St-Catherine,45.5008323,-73.5724595,24,581.9583333,95.83333333,Montreal
2020,november,Métro Atwater (Atwater / Ste-Catherine),45.4894762,-73.5845657,Atwater / Greene,45.4804951,-73.5778266,24,507.125,70.83333333,Montreal
2020,november,Maguire / St-Laurent,45.5246285,-73.5958108,Maguire / St-Laurent,45.5246285,-73.5958108,24,1676.375,95.83333333,Montreal
2020,november,Parc Père-Marquette (Chambord / Rosemont),45.5370878,-73.5932185,Métro Rosemont (de St-Vallier / Rosemont),45.5319549,-73.5981604,24,269.875,91.66666667,Montreal
2020,november,McLynn / Plamondon,45.4891131,-73.6470129,Édouard-Montpetit / de Stirling,45.50723,-73.615085,24,408.1666667,75,Montreal
2020,november,Ryde / Charlevoix,45.4757434,-73.5646007,Métro Charlevoix (Centre / Charlevoix),45.4782279,-73.5696512,24,278.3333333,87.5,Montreal
2020,november,Léa-Roback / Sir-Georges-Etienne-Cartier,45.4716686,-73.5826439,St-Joseph / 8e avenue Lachine,45.4314714,-73.671205,24,2511,58.33333333,Montreal
2020,november,Richardson / de Montmorency,45.4849802,-73.5603333,Métro Charlevoix (Centre / Charlevoix),45.4782279,-73.5696512,24,338.125,79.16666667,Montreal
2020,november,Boyer / Beaubien,45.537041,-73.602026,Louis-Hébert / Beaubien,45.5481864,-73.5920101,24,437.7083333,91.66666667,Montreal
2020,november,Bibliothèque de Verdun (Brown / Bannantyne),45.448262,-73.5778561,Argyle / de Verdun,45.4530158,-73.571915,24,242,100,Montreal
