Start Station,Start Latitude,Start Longitude,End Station,End Latitude,End Longitude,Occurence,Average Duration,Percentage Member
Métro Atwater (Atwater / Ste-Catherine),45.4676657,-73.5939178,Métro Vendôme (de Marlowe / de Maisonneuve),45.48020820000001,-73.57759859999999,94.0,766.0851063829788,88.29787234042553
Duluth / St-Laurent,45.4676657,-73.5939178,St-Hubert / Duluth,45.48020820000001,-73.57759859999999,94.0,271.4574468085106,97.87234042553192
Regina / de Verdun,45.4676657,-73.5939178,Hickson / Wellington,45.48020820000001,-73.57759859999999,94.0,139.38297872340425,98.93617021276596
de la Commune / St-Sulpice,45.4676657,-73.5939178,de la Commune / Berri,45.48020820000001,-73.57759859999999,93.0,923.0645161290323,45.16129032258064
Métro Mont-Royal (Rivard / du Mont-Royal),45.4676657,-73.5939178,Métro Mont-Royal (Rivard / du Mont-Royal),45.48020820000001,-73.57759859999999,93.0,958.6774193548387,86.02150537634408
Métro Préfontaine (Moreau / Hochelaga),45.4676657,-73.5939178,Dézéry / Ontario,45.48020820000001,-73.57759859999999,93.0,224.36559139784947,96.7741935483871
Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.4676657,-73.5939178,Jeanne-d'Arc / Ontario,45.48020820000001,-73.57759859999999,93.0,392.2795698924731,94.6236559139785
des Seigneurs / Notre-Dame,45.4676657,-73.5939178,Métro Georges-Vanier (St-Antoine / Canning),45.48020820000001,-73.57759859999999,93.0,278.0752688172043,89.24731182795699
Chomedey / de Maisonneuve,45.4676657,-73.5939178,Métro Vendôme (de Marlowe / de Maisonneuve),45.48020820000001,-73.57759859999999,92.0,814.7391304347826,84.78260869565217
de Brébeuf / du Mont-Royal,45.4676657,-73.5939178,Laurier / de Brébeuf,45.48020820000001,-73.57759859999999,92.0,290.6304347826087,93.47826086956522
Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.4676657,-73.5939178,de la Salle / Ste-Catherine,45.48020820000001,-73.57759859999999,92.0,457.6304347826087,91.30434782608695
