Start Station,Start Latitude,Start Longitude,End Station,End Latitude,End Longitude,Occurence,Average Duration,Percentage Member
St-Mathieu / Ste-Catherine,45.4936796,-73.5791463,Crescent / de Maisonneuve,45.494434999999996,-73.5740983,118.0,472.00847457627117,92.37288135593221
Métro Atwater (Atwater / Ste-Catherine),45.4936796,-73.5791463,Tupper / du Fort,45.494434999999996,-73.5740983,118.0,488.6525423728813,88.13559322033898
de la Commune / Berri,45.4936796,-73.5791463,de la Commune / St-Sulpice,45.494434999999996,-73.5740983,117.0,1105.6581196581196,49.572649572649574
de la Commune / Place Jacques-Cartier,45.4936796,-73.5791463,de la Commune / St-Sulpice,45.494434999999996,-73.5740983,117.0,1414.4188034188035,22.22222222222222
de Champlain / Ontario,45.4936796,-73.5791463,Métro Papineau (Cartier / Ste-Catherine),45.494434999999996,-73.5740983,117.0,303.3333333333333,91.45299145299145
St-Mathieu / Ste-Catherine,45.4936796,-73.5791463,St-Mathieu / Ste-Catherine,45.494434999999996,-73.5740983,115.0,1274.3217391304347,83.47826086956522
Métro Laurier (Rivard / Laurier),45.4936796,-73.5791463,de Lanaudière / Laurier,45.494434999999996,-73.5740983,115.0,234.05217391304348,99.1304347826087
Ropery / Augustin-Cantin,45.4936796,-73.5791463,Ropery / Augustin-Cantin,45.494434999999996,-73.5740983,115.0,949.7913043478261,90.43478260869566
Notre-Dame / Liébert,45.4936796,-73.5791463,Notre-Dame / Liébert,45.494434999999996,-73.5740983,115.0,1637.1478260869565,61.73913043478261
des Bassins / du Séminaire,45.4936796,-73.5791463,des Bassins / du Séminaire,45.494434999999996,-73.5740983,114.0,1699.3157894736842,58.77192982456141
Poupart / Ste-Catherine,45.4936796,-73.5791463,Métro Papineau (Cartier / Ste-Catherine),45.494434999999996,-73.5740983,114.0,320.9298245614035,98.24561403508771
St-Dominique / Ontario,45.4936796,-73.5791463,Ste-Catherine / Labelle,45.494434999999996,-73.5740983,114.0,312.89473684210526,90.35087719298247
Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.4936796,-73.5791463,Jeanne-d'Arc / Ontario,45.494434999999996,-73.5740983,114.0,427.3421052631579,96.49122807017544
Léa-Roback / Sir-Georges-Etienne-Cartier,45.4936796,-73.5791463,de la Commune / St-Sulpice,45.494434999999996,-73.5740983,114.0,1524.3508771929824,42.10526315789473
St-André / Ste-Catherine,45.4936796,-73.5791463,Métro Papineau (Cartier / Ste-Catherine),45.494434999999996,-73.5740983,114.0,391.37719298245617,97.36842105263158
Métro Vendôme (de Marlowe / de Maisonneuve),45.4936796,-73.5791463,Métro Atwater (Atwater / Ste-Catherine),45.494434999999996,-73.5740983,113.0,844.4513274336283,83.1858407079646
Marquette / Rachel,45.4936796,-73.5791463,Marquette / du Mont-Royal,45.494434999999996,-73.5740983,111.0,211.0810810810811,94.5945945945946
Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.4936796,-73.5791463,Desjardins / Ontario,45.494434999999996,-73.5740983,111.0,275.27027027027026,95.4954954954955
de Kent / de la Côte-des-Neiges,45.4936796,-73.5791463,Parc Kent (de Kent / Hudson),45.494434999999996,-73.5740983,110.0,604.8272727272728,94.54545454545455
Young / Wellington,45.4936796,-73.5791463,Young / Wellington,45.494434999999996,-73.5740983,110.0,1155.1545454545455,71.81818181818181
St-Mathieu / Ste-Catherine,45.4936796,-73.5791463,Joseph-Manseau / René-Lévesque,45.494434999999996,-73.5740983,109.0,253.92660550458714,88.07339449541286
Parc Plage,45.4936796,-73.5791463,Parc Plage,45.494434999999996,-73.5740983,109.0,1608.8256880733945,35.77981651376147
Métro Viau (Pierre-de-Coubertin / Viau),45.4936796,-73.5791463,de Ville-Marie / Ste-Catherine,45.494434999999996,-73.5740983,109.0,421.11009174311926,85.3211009174312
Place du Commerce,45.4936796,-73.5791463,Elgar / de l'Île-des-Sœurs,45.494434999999996,-73.5740983,109.0,892.8073394495412,64.22018348623854
Joseph-Manseau / René-Lévesque,45.4936796,-73.5791463,Métro Atwater (Atwater / Ste-Catherine),45.494434999999996,-73.5740983,108.0,320.6759259259259,94.44444444444444
Métro Verdun (Willibrord / de Verdun),45.4936796,-73.5791463,Argyle / de Verdun,45.494434999999996,-73.5740983,108.0,271.01851851851853,98.14814814814815
Ontario / Viau,45.4936796,-73.5791463,Métro Viau (Pierre-de-Coubertin / Viau),45.494434999999996,-73.5740983,108.0,353.5925925925926,91.66666666666666
de la Commune / Place Jacques-Cartier,45.4936796,-73.5791463,de la Commune / Berri,45.494434999999996,-73.5740983,107.0,1131.8878504672898,46.728971962616825
Marché Atwater,45.4936796,-73.5791463,des Bassins / du Séminaire,45.494434999999996,-73.5740983,107.0,894.8130841121496,62.616822429906534
Métro Georges-Vanier (St-Antoine / Canning),45.4936796,-73.5791463,des Seigneurs / Notre-Dame,45.494434999999996,-73.5740983,107.0,207.9626168224299,93.45794392523365
Métro Atwater (Atwater / Ste-Catherine),45.4936796,-73.5791463,Atwater / Greene,45.494434999999996,-73.5740983,106.0,447.00943396226415,83.01886792452831
Grand Boulevard / de Terrebonne,45.4936796,-73.5791463,Grand Boulevard / de Terrebonne,45.494434999999996,-73.5740983,106.0,2073.9528301886794,66.98113207547169
Métro Atwater (Atwater / Ste-Catherine),45.4936796,-73.5791463,Joseph-Manseau / René-Lévesque,45.494434999999996,-73.5740983,105.0,371.3333333333333,94.28571428571428
Métro Vendôme (de Marlowe / de Maisonneuve),45.4936796,-73.5791463,de Maisonneuve / Greene,45.494434999999996,-73.5740983,104.0,644.6923076923077,86.53846153846155
Métro Parc  (Hutchison / Ogilvy),45.4936796,-73.5791463,Ball / Querbes,45.494434999999996,-73.5740983,104.0,406.52884615384613,84.61538461538461
Argyle / de Verdun,45.4936796,-73.5791463,Métro Verdun (Willibrord / de Verdun),45.494434999999996,-73.5740983,104.0,221.65384615384616,97.11538461538461
Ann / Wellington,45.4936796,-73.5791463,Ann / Wellington,45.494434999999996,-73.5740983,103.0,1450.378640776699,75.72815533980582
de Kent / de la Côte-des-Neiges,45.4936796,-73.5791463,de Kent / Victoria,45.494434999999996,-73.5740983,103.0,404.86407766990294,84.46601941747572
Métro Préfontaine (Moreau / Hochelaga),45.4936796,-73.5791463,Dézéry / Ontario,45.494434999999996,-73.5740983,103.0,275.4854368932039,95.14563106796116
du Mont-Royal / Clark,45.4936796,-73.5791463,Métro Mont-Royal (Rivard / du Mont-Royal),45.494434999999996,-73.5740983,102.0,581.4117647058823,84.31372549019608
St-Philippe / St-Jacques,45.4936796,-73.5791463,de la Côte St-Paul / St-Ambroise,45.494434999999996,-73.5740983,102.0,573.0686274509804,67.64705882352942
de Kent / Victoria,45.4936796,-73.5791463,de Kent / de la Côte-des-Neiges,45.494434999999996,-73.5740983,102.0,501.61764705882354,82.35294117647058
St-Joseph / 34e avenue Lachine,45.4936796,-73.5791463,St-Joseph / 8e avenue Lachine,45.494434999999996,-73.5740983,102.0,1056.4313725490197,51.9607843137255
Métro Peel (de Maisonneuve / Stanley),45.4936796,-73.5791463,Chomedey / de Maisonneuve,45.494434999999996,-73.5740983,101.0,508.94059405940595,80.19801980198021
Chomedey / de Maisonneuve,45.4936796,-73.5791463,Métro Vendôme (de Marlowe / de Maisonneuve),45.494434999999996,-73.5740983,101.0,837.7920792079208,86.13861386138613
Chomedey / de Maisonneuve,45.4936796,-73.5791463,Melville / de Maisonneuve,45.494434999999996,-73.5740983,101.0,678.8613861386139,81.1881188118812
St-Mathieu / Ste-Catherine,45.4936796,-73.5791463,Mackay / René-Lévesque,45.494434999999996,-73.5740983,101.0,394.71287128712873,97.02970297029702
